subject,mean_fd,mean_fd_noz,80percentile_fd,80percentile_fd_noz,max_fd,max_fd_noz,percent_suprathreshold,max_trans_x,max_trans_y,max_trans_z,max_rot_x,max_rot_y,max_rot_z
sub-BSCMR115,0.10112075918534731,0.04889866258644211,0.12600032012415754,0.064073674673995,0.6940651221844719,0.5214629808943587,0.003278688524590164,0.1446940569046404,2.1673319923086183,0.1886934700466014,0.5188786210199909,0.11338597637179403,0.15865358405382393
sub-BSCMR116,0.35799496434906675,0.2488383831952636,0.3338992924975478,0.1979466996665882,7.282487444977486,5.089442388360002,0.10491803278688525,2.166942112836523,2.739557072889553,3.2289797127045787,4.093940932176077,1.7237302679867503,1.0670724577016435
sub-BSCMR117,0.22902959732138592,0.0939156516023227,0.3081284504954082,0.12579657658953,2.2089601530517675,1.254055355743231,0.009836065573770493,0.419921992343049,2.479079198662646,0.6896529503395925,1.0275346581072295,0.8109836723766025,0.4833740806594474
sub-BSCMR118,0.29194785160582837,0.15237813263093955,0.38494617455608343,0.21355744090102927,1.728890524383215,0.9207764052152831,0.009836065573770493,0.426661151232409,3.3972252556527565,0.3916591723690459,0.8352096432563293,0.16042891682764834,0.36051410597910166
sub-BSCMR119,0.12054736984908933,0.0547936486308864,0.16564491595717434,0.07615835584775882,0.4476972264821625,0.32302460573437,0.0,1.1111775099438148,2.2572598216322888,0.471057564550847,0.34064949382991355,0.304017790892027,1.480824696363043
sub-BSCMR120,0.26675554967927345,0.10275647735232529,0.3234275894993181,0.12344513454880006,2.036632987389793,1.2883810992722708,0.013114754098360656,0.8513010173778213,2.7331299672830625,1.7801544174505466,1.1370060371740836,0.31075923637006236,0.5348703810136524
sub-BSCMR121,0.1173111335196191,0.05242505935413868,0.14228729213337377,0.06395914457328476,0.6590227189272132,0.3428110174105134,0.0,0.1175884884892184,2.3745036464408287,0.2674420645820277,0.9045685666865619,0.417454188866673,0.11477130899788003
sub-BSCMR122,0.09937784612799049,0.04610420448548706,0.13694826892400455,0.05910949778140339,0.5912608963322538,0.37061525238398896,0.0,0.1020448788080727,3.169546792775847,0.3554643844103964,0.1596915319649874,0.24945454706848316,0.2126435480803858
sub-BSCMR123,0.14208903872241263,0.05306494969596017,0.17623550290829118,0.06806128104081571,1.032617519374359,0.3525430689602199,0.0,0.2015543161974307,2.4438006292585897,0.64475862449288,0.34106607559833874,0.3443002546520445,0.2629838917717637
sub-BSCMR124,0.14158564662158551,0.05946643504544117,0.15548429515797077,0.06773081285935494,2.662239521935413,1.2273731763758606,0.01639344262295082,0.6646460765613824,2.4205771328469154,1.3675603584011924,0.8708105809772779,0.6170453331587311,0.5278728108651005
sub-BSCMR125,0.25465446672024455,0.12033942133260081,0.34027792751949326,0.1684511503142042,1.0037972056143412,0.6520307474362004,0.006557377049180328,0.8622206016437275,2.50588270772721,0.829079664275838,1.6067936016781041,0.6370244749882082,0.47577835640887306
sub-BSCMR126,0.12820316795811973,0.055544924747092994,0.17337669017622157,0.07672413263315876,0.3359114901670328,0.20767957566847392,0.0,0.9262379707432444,3.608816457427565,0.3222840921739163,0.31136374736911565,0.6115972920662526,0.5409135325876996
sub-BSCMR127,0.09748965671425948,0.04116486910716703,0.12592134252656687,0.05349438480446924,0.7805423286220736,0.4916851823970034,0.0,0.3455749470022908,2.0914872460473646,2.000374590308504,0.5097160730144746,0.12582459479036653,0.17257853072197785
sub-BSCMR128,0.13505505678409202,0.05959622576271068,0.1810933320085707,0.08093903220735865,0.5060829931950309,0.3310370327596682,0.0,0.372792286569279,2.608890331460188,1.9514697906724905,0.7476562562611078,0.7121076661776868,0.1673806517045754
sub-BSCMR129,0.1611118495068662,0.07251483426948764,0.21622481686776665,0.09101375406996802,1.505549158211561,0.6786304363385756,0.006557377049180328,0.55583409555571,2.189391489268715,0.8871139268395325,1.007676750179538,0.19755703826971108,0.2815764026672812
sub-BSCMR130,0.14902192143420168,0.07533787521850271,0.2000169817221803,0.10316640078025494,0.9168148422865824,0.5684384356608075,0.003278688524590164,0.142086952079012,3.725196298187896,0.4542717862928498,0.31313239345841526,0.3046942653051447,0.20298976757275541
sub-BSCMR131,0.19623425560870705,0.11187677127628072,0.22497024634280843,0.14315738443713505,1.87005424226596,0.7110246813900017,0.006557377049180328,0.8434680181739793,2.5676148162600043,2.540158558971598,0.566754539693708,0.6414948046525077,0.33259491835991756
sub-BSCMR132,0.12877382326520084,0.06175487651559165,0.16789410311315478,0.08156755759588741,0.6045039178370771,0.29467434972750595,0.0,0.3148596684256546,2.1119452469522173,0.3961463417928215,1.044995093984992,0.2465413154377636,0.387328979354204
sub-BSCMR133,0.5522904210547303,0.24782161614936646,0.6720778769244443,0.29145571776296564,7.46602292180723,4.005322735957684,0.10819672131147541,1.936750295012274,2.704182386263284,4.333574180095965,2.8808118881473805,1.0750939332344933,0.6847399652108522
sub-BSCMR134,0.22445246947557868,0.10066667276471125,0.28925049771252614,0.09390127452868141,4.062073948422662,2.047379802909714,0.02622950819672131,0.3032423671966171,3.320411400223378,1.5810485643272898,1.795848929719132,0.6032654072393848,0.8614036064985087
sub-BSCMR135,0.1320254207461092,0.0744936461571207,0.15215816130280202,0.08281287313009349,1.65736201748658,1.4770177808841292,0.009836065573770493,0.209870082961487,2.440951509605896,0.943864029688214,2.4121170934295826,0.39928985362619374,0.44491630427402756
sub-BSCMR136,0.3031139965974471,0.14186809584948087,0.40380638959334964,0.20250706444525363,1.2541911082375805,0.5882754095646086,0.006557377049180328,0.282902509734626,2.553311798088572,1.9676684144263987,0.9647516032689635,0.4463442874421387,0.4819635427005454
sub-BSCMR137,0.322714301135694,0.1430232734452226,0.4240473572987359,0.2087090648970933,1.259378838717632,0.856904259628146,0.029508196721311476,0.6047091493176708,3.958428126601234,2.1130176750681926,2.836277305003184,0.8854967234285954,0.5561054260057479
sub-BSCMR138,0.11316932636745156,0.0518367456235307,0.15247050970929873,0.07208198304033023,0.4814451393805408,0.27983154755669987,0.0,0.2231591700438429,2.523184246517957,0.3071948246512761,0.35493642220489907,0.3605738327438201,0.22077559197281013
sub-BSCMR139,0.15756150471361052,0.07042295202831501,0.1836518136630043,0.08037894502041978,1.281256635287941,0.6024995849332082,0.006557377049180328,0.8973483753291589,2.812223721570959,1.572977922421373,0.5367024084448184,0.8484025447461192,0.5905370945228612
sub-BSCMR140,0.23275528286417396,0.099686418229071,0.321119579928427,0.1349875286531427,1.500502778458498,0.997030565346121,0.013114754098360656,0.5348951639194865,2.66655325024891,0.7525039603042245,0.7543938383807927,0.5260939454176026,0.35732749652578233
sub-BSCMR141,0.11440055302878208,0.06883924876818855,0.13858857159853555,0.09595302612080864,0.7733198345408364,0.372907342035327,0.0,0.245292939835636,3.2635247255734754,0.4609308680140884,0.7089192214969819,0.3911746702351197,0.5243610941442316
sub-BSCMR142,0.33209208619691116,0.14712107964107105,0.402339898271387,0.1925467290830155,2.4601201158300565,1.5874606361239727,0.03934426229508197,0.5096226437826772,2.8976740899195903,2.3756266534629304,1.8574649779269459,0.6906949033431525,0.8424306932766213
sub-BSCMR143,0.2449570144071257,0.090249723340709,0.31838967348114394,0.13695143206602187,1.4289185023357744,0.4879389950744928,0.0,0.5185819765927278,2.925613302362692,1.6318934868437722,0.33008365425531855,0.4258820269497923,0.7644327332013654
sub-BSCMR144,0.12883042065874198,0.05699795270129834,0.17668240083858758,0.08032616732794788,0.7123144662837143,0.4351422272191025,0.0,0.1717900596268151,2.036027487881753,0.3363527442189564,0.262246190549717,0.6342054458233055,0.11303212969142452
sub-BSCMR145,0.10701999743290366,0.042868284284606165,0.14035493243958436,0.0573615245714824,0.6511055226615272,0.5102758457801176,0.003278688524590164,0.1077556881910055,3.11751737960941,0.6018269760259329,0.8105950431877919,0.31359020683792344,0.051502974189990856
sub-BSCMR146,0.11590808991085774,0.05733966753892097,0.14735014579065794,0.07627770314460212,0.4964928023631722,0.2367351961732207,0.0,0.0837192170995848,2.563835507482409,0.722113869536706,0.3568810787020853,0.18980852034204393,0.11562648263313223
sub-BSCMR148,0.18031467517531335,0.07680321155198913,0.2498915906132179,0.10054596202439849,1.167637333619744,0.5650977407116633,0.006557377049180328,0.3292811738686367,2.008008102787344,1.9634536163130527,0.7069254256823392,0.3722574000097438,0.2601983825650139
