ROI	Subj1	Subj2	GroupStr	VideoType	Y	Yz
Default	BSCMR011	BSCMR111	A_A	horror	-0.10089940337760556	-0.10124391878388281
Default	BSCMR011	BSCMR111	A_A	neutral	0.24435775381883287	0.24940338528586845
Default	BSCMR012	BSCMR037	A_A	erotic	-0.014945871013088492	-0.014946984027141008
Default	BSCMR012	BSCMR037	A_A	horror	-0.2834823662659517	-0.2914647017649671
Default	BSCMR012	BSCMR037	A_A	neutral	-0.02841430507843575	-0.028421955763333836
Default	BSCMR012	BSCMR038	A_A	erotic	-0.16225965375847473	-0.1637065817578778
Default	BSCMR012	BSCMR038	A_A	horror	0.11740413011215223	0.11794805792889587
Default	BSCMR012	BSCMR038	A_A	neutral	-0.1097642749342345	-0.11020830977406017
Default	BSCMR012	BSCMR056	A_A	erotic	-0.31677534245701017	-0.3280586856606731
Default	BSCMR012	BSCMR056	A_A	horror	-0.08519945766580865	-0.08540651301829726
Default	BSCMR012	BSCMR056	A_A	neutral	-0.0300526226738651	-0.03006167502333376
Default	BSCMR012	BSCMR057	A_A	erotic	0.17811032546215552	0.18003042227996932
Default	BSCMR012	BSCMR057	A_A	horror	0.10621363587967296	0.10661577197625102
Default	BSCMR012	BSCMR057	A_A	neutral	0.09256636063910105	0.09283211416734861
Default	BSCMR012	BSCMR061	A_A	erotic	0.12457225099823756	0.1252226990463498
Default	BSCMR012	BSCMR061	A_A	horror	-0.12476800130727546	-0.1254215398674327
Default	BSCMR012	BSCMR061	A_A	neutral	-0.431253995016222	-0.46143615627011003
Default	BSCMR012	BSCMR068	A_A	erotic	0.16478907811524793	0.16630550338410366
Default	BSCMR012	BSCMR068	A_A	horror	0.3246968840568368	0.3368886473840774
Default	BSCMR012	BSCMR068	A_A	neutral	0.22791474655076355	0.2319888529037377
Default	BSCMR012	BSCMR070	A_A	erotic	0.27815327634766823	0.2856793700226755
Default	BSCMR012	BSCMR070	A_A	horror	-0.01549481252702388	-0.015496052751480832
Default	BSCMR012	BSCMR070	A_A	neutral	-0.1894802993493821	-0.19179805990568632
Default	BSCMR012	BSCMR074	A_A	erotic	-0.12217566126904901	-0.12278906541907712
Default	BSCMR012	BSCMR074	A_A	horror	0.19343988123201852	0.19590831755134297
Default	BSCMR012	BSCMR074	A_A	neutral	0.03241228529018355	0.03242364275953663
Default	BSCMR012	BSCMR078	A_A	erotic	-0.11175120533006098	-0.11221991781764967
Default	BSCMR012	BSCMR078	A_A	horror	0.25580310972524783	0.2616124688391579
Default	BSCMR012	BSCMR078	A_A	neutral	0.18994118223912332	0.19227614932222248
Default	BSCMR012	BSCMR081	A_A	erotic	0.1794778170226516	0.18144307273882768
Default	BSCMR012	BSCMR081	A_A	horror	-0.03383016386018258	-0.033843078711646116
Default	BSCMR012	BSCMR081	A_A	neutral	0.0013392329637009243	0.0013392337643599503
Default	BSCMR012	BSCMR088	A_A	erotic	0.17627774335693924	0.17813843549422653
Default	BSCMR012	BSCMR088	A_A	horror	0.07175686808535098	0.07188040983951552
Default	BSCMR012	BSCMR088	A_A	neutral	-0.011865001502813558	-0.011865558327939077
Default	BSCMR012	BSCMR089	A_A	erotic	-0.13926701344375933	-0.14017801387204643
Default	BSCMR012	BSCMR089	A_A	horror	0.087124811756746	0.08734626830173693
Default	BSCMR012	BSCMR089	A_A	neutral	0.12375838751670344	0.12439609168878916
Default	BSCMR012	BSCMR090	A_A	erotic	0.053680139035052525	0.053731789163501575
Default	BSCMR012	BSCMR090	A_A	horror	0.3161140548063879	0.32732380949502116
Default	BSCMR012	BSCMR090	A_A	neutral	0.01960958945794721	0.019612103569054608
Default	BSCMR012	BSCMR091	A_A	erotic	0.0046346953604804375	0.0046347285459465565
Default	BSCMR012	BSCMR091	A_A	horror	0.2299557498687258	0.23414274555168033
Default	BSCMR012	BSCMR091	A_A	neutral	0.03241127443819656	0.03242263084450915
Default	BSCMR012	BSCMR092	A_A	erotic	-0.033902624761610226	-0.03391562281630883
Default	BSCMR012	BSCMR092	A_A	horror	0.3283379199456546	0.34096419923586946
Default	BSCMR012	BSCMR092	A_A	neutral	0.21560456464229652	0.21904177053101445
Default	BSCMR012	BSCMR093	A_A	erotic	-0.1888011934490502	-0.1910937581260876
Default	BSCMR012	BSCMR093	A_A	horror	0.244371926712446	0.24941845824904518
Default	BSCMR012	BSCMR093	A_A	neutral	0.006564424164685407	0.006564518457778196
Default	BSCMR012	BSCMR094	A_A	erotic	-0.03257765283685457	-0.03258918510656058
Default	BSCMR012	BSCMR094	A_A	horror	-0.21229489829066434	-0.21557333452485897
Default	BSCMR012	BSCMR094	A_A	neutral	-0.12149643059135744	-0.12209960027749006
Default	BSCMR012	BSCMR095	A_A	erotic	-0.151240451354827	-0.15240968216324302
Default	BSCMR012	BSCMR095	A_A	horror	0.2657580500085478	0.2722939321317598
Default	BSCMR012	BSCMR095	A_A	neutral	0.26963555557114327	0.276470762822785
Default	BSCMR012	BSCMR096	A_A	erotic	0.35711817148455277	0.3735789065283482
Default	BSCMR012	BSCMR096	A_A	horror	-0.06109158170093422	-0.06116775396777545
Default	BSCMR012	BSCMR096	A_A	neutral	-0.2016804601831022	-0.20448364825151202
Default	BSCMR012	BSCMR097	A_A	erotic	0.07952970890954845	0.07969802258350876
Default	BSCMR012	BSCMR097	A_A	horror	0.14776091718617979	0.14885059690181138
Default	BSCMR012	BSCMR097	A_A	neutral	0.28371515295080235	0.2917178486107971
Default	BSCMR012	BSCMR098	A_A	erotic	0.0612072078750539	0.06128381411977366
Default	BSCMR012	BSCMR098	A_A	horror	-0.16240838877785055	-0.1638593423764796
Default	BSCMR012	BSCMR098	A_A	neutral	0.17431032472874422	0.17610864472069088
Default	BSCMR012	BSCMR099	A_A	erotic	-0.24268225933196305	-0.2476222663749959
Default	BSCMR012	BSCMR099	A_A	horror	0.17686394302747238	0.17874349942130036
Default	BSCMR012	BSCMR099	A_A	neutral	0.02115808917102524	0.02116124726280577
Default	BSCMR012	BSCMR100	A_A	erotic	0.18690329549554532	0.18912643570579674
Default	BSCMR012	BSCMR100	A_A	horror	0.2893011919540234	0.29780345811845205
Default	BSCMR012	BSCMR100	A_A	neutral	-0.13646403900516516	-0.13732072928584999
Default	BSCMR012	BSCMR101	A_A	erotic	0.07297235782353427	0.07310229831797331
Default	BSCMR012	BSCMR101	A_A	horror	-0.3389559980224856	-0.35291253844682463
Default	BSCMR012	BSCMR101	A_A	neutral	0.10767614541080948	0.10809520233848495
Default	BSCMR012	BSCMR102	A_A	erotic	-0.012509942901581835	-0.012510595559348109
Default	BSCMR012	BSCMR102	A_A	horror	0.15059811206364743	0.15175237152645513
Default	BSCMR012	BSCMR102	A_A	neutral	0.037025176702294146	0.037042109455673114
Default	BSCMR012	BSCMR104	A_A	erotic	0.12206637533990917	0.12267812497472043
Default	BSCMR012	BSCMR104	A_A	horror	-0.15971208228729014	-0.1610912280385362
Default	BSCMR012	BSCMR104	A_A	neutral	-0.13473981572868346	-0.13556420681237863
Default	BSCMR012	BSCMR105	A_A	erotic	-0.0315430798420306	-0.03155354752119163
Default	BSCMR012	BSCMR105	A_A	horror	0.16510250659870368	0.1666276978522513
Default	BSCMR012	BSCMR105	A_A	neutral	0.019629360773836	0.019631882498324732
Default	BSCMR012	BSCMR107	A_A	erotic	-0.11833542622859518	-0.11889247517503167
Default	BSCMR012	BSCMR107	A_A	horror	-0.1588626288385089	-0.1602196607236232
Default	BSCMR012	BSCMR107	A_A	neutral	0.2887373951596022	0.297188273616434
Default	BSCMR012	BSCMR109	A_A	erotic	-0.3555993453764792	-0.37183914483107017
Default	BSCMR012	BSCMR109	A_A	horror	0.1449204678202884	0.14594798422650088
Default	BSCMR012	BSCMR109	A_A	neutral	0.11478561850579495	0.11529377018009873
Default	BSCMR012	BSCMR110	A_A	erotic	0.21142173401923145	0.2146591374103924
Default	BSCMR012	BSCMR110	A_A	horror	0.08536327084923241	0.08557152632923992
Default	BSCMR012	BSCMR110	A_A	neutral	0.08944347947935465	0.08968315097897395
Default	BSCMR012	BSCMR111	A_A	erotic	0.28360992683979963	0.2916034146342043
Default	BSCMR012	BSCMR111	A_A	horror	0.07150643537415557	0.07162868550587781
Default	BSCMR012	BSCMR111	A_A	neutral	0.09976221552866335	0.10009516716058267
Default	BSCMR015	BSCMR017	B_B	erotic	0.2673416900643208	0.2739986939940414
Default	BSCMR015	BSCMR017	B_B	horror	-0.10283731278613852	-0.10320214971127224
Default	BSCMR015	BSCMR017	B_B	neutral	0.1790120794632784	0.18096187488329277
Default	BSCMR015	BSCMR018	B_B	erotic	0.06229792874108674	0.062378710351069844
Default	BSCMR015	BSCMR018	B_B	horror	-0.1237453885617349	-0.12438289056481401
Default	BSCMR015	BSCMR018	B_B	neutral	-0.43530970568863164	-0.4664292492458848
Default	BSCMR015	BSCMR019	B_B	erotic	0.23321678502382379	0.23758859282006076
Default	BSCMR015	BSCMR019	B_B	horror	0.24105870229117374	0.24589782685683195
Default	BSCMR015	BSCMR019	B_B	neutral	0.3297410267467467	0.3425376602890019
Default	BSCMR015	BSCMR040	B_B	erotic	0.18623619951508194	0.18843528182462438
Default	BSCMR015	BSCMR040	B_B	horror	0.3701386247521231	0.3885837218846873
Default	BSCMR015	BSCMR040	B_B	neutral	0.20968881239123213	0.2128458247036799
Default	BSCMR015	BSCMR041	B_B	erotic	-0.24961034768500837	-0.25499722590548646
Default	BSCMR015	BSCMR041	B_B	horror	0.223229332600319	0.22705223954663356
Default	BSCMR015	BSCMR041	B_B	neutral	0.09735948854279436	0.09766886931831882
Default	BSCMR015	BSCMR042	B_B	erotic	0.003080853555587917	0.0030808633031135096
Default	BSCMR015	BSCMR042	B_B	horror	0.20785633680456678	0.21092983832395684
Default	BSCMR015	BSCMR042	B_B	neutral	-0.11776703791418813	-0.11831605378185955
Default	BSCMR015	BSCMR051	B_B	erotic	0.34553520008413147	0.3603646644515498
Default	BSCMR015	BSCMR051	B_B	horror	-0.21245120933825448	-0.21573702855226726
Default	BSCMR015	BSCMR051	B_B	neutral	0.3105063488287149	0.32110568900961284
Default	BSCMR015	BSCMR063	B_B	erotic	0.32613967863598126	0.3385023262163993
Default	BSCMR015	BSCMR063	B_B	horror	0.20440144559764062	0.20732163344146204
Default	BSCMR015	BSCMR063	B_B	neutral	0.3064597469965291	0.3166334966759664
Default	BSCMR015	BSCMR066	B_B	erotic	-0.3479137856339682	-0.36306827418718346
Default	BSCMR015	BSCMR066	B_B	horror	0.2503119810195789	0.25574561933739487
Default	BSCMR015	BSCMR066	B_B	neutral	0.24330179859661988	0.24828068189333147
Default	BSCMR015	BSCMR069	B_B	erotic	-0.15418789649311623	-0.15542751033351976
Default	BSCMR015	BSCMR069	B_B	horror	-0.08381948982274771	-0.08401661852876201
Default	BSCMR015	BSCMR069	B_B	neutral	0.11943767858668015	0.1200105302571387
Default	BSCMR015	BSCMR072	B_B	erotic	-0.10502023105526875	-0.10540890447160571
Default	BSCMR015	BSCMR072	B_B	horror	-0.09265220115774414	-0.09291869726415027
Default	BSCMR015	BSCMR072	B_B	neutral	0.024261698526256245	0.02426646059622002
Default	BSCMR015	BSCMR077	B_B	erotic	-0.28699885392360674	-0.2952926446401035
Default	BSCMR015	BSCMR077	B_B	horror	0.2881888393590635	0.29658992895582925
Default	BSCMR015	BSCMR077	B_B	neutral	0.2002003572881287	0.20294126827754175
Default	BSCMR015	BSCMR082	B_B	erotic	0.4568529581742784	0.4933269008082958
Default	BSCMR015	BSCMR082	B_B	horror	0.46784105289771066	0.5073028556264425
Default	BSCMR015	BSCMR082	B_B	neutral	0.11688487780562898	0.11742158085192775
Default	BSCMR015	BSCMR083	B_B	erotic	-0.12289804829962858	-0.1235224646793113
Default	BSCMR015	BSCMR083	B_B	horror	0.006109313606353793	0.006109389615477995
Default	BSCMR015	BSCMR083	B_B	neutral	-0.13918964308035628	-0.14009911407329081
Default	BSCMR015	BSCMR085	B_B	erotic	0.29757524251656425	0.3068571575255535
Default	BSCMR015	BSCMR085	B_B	horror	0.28495220471774557	0.2930637074284554
Default	BSCMR015	BSCMR085	B_B	neutral	0.1843615064607755	0.18649393053346053
Default	BSCMR015	BSCMR086	B_B	erotic	-0.41244373206494367	-0.43855230494006525
Default	BSCMR015	BSCMR086	B_B	horror	0.26739139771337017	0.2740522285541073
Default	BSCMR015	BSCMR086	B_B	neutral	-0.09807933165081663	-0.09839565257263289
Default	BSCMR015	BSCMR122	B_B	erotic	-0.04313412227289608	-0.043160903275473866
Default	BSCMR015	BSCMR122	B_B	horror	0.039904961499497724	0.039926163393139355
Default	BSCMR015	BSCMR122	B_B	neutral	-0.19746999216110844	-0.20009851149112473
Default	BSCMR015	BSCMR125	B_B	erotic	-0.17321227535370867	-0.17497640965644162
Default	BSCMR015	BSCMR125	B_B	horror	0.18412453809289137	0.1862486355039887
Default	BSCMR015	BSCMR125	B_B	neutral	-0.10101204992209303	-0.10135772525069067
Default	BSCMR015	BSCMR126	B_B	erotic	0.17139775777939187	0.17310637192087594
Default	BSCMR015	BSCMR126	B_B	horror	0.017352459591061534	0.017354201559740184
Default	BSCMR015	BSCMR126	B_B	neutral	-0.19057398060720315	-0.19293271400944279
Default	BSCMR015	BSCMR127	B_B	erotic	-0.10514291053594933	-0.10553295372119814
Default	BSCMR015	BSCMR127	B_B	horror	0.39881928202329897	0.4222441024896697
Default	BSCMR015	BSCMR127	B_B	neutral	-0.0609662005204951	-0.06104190405595694
Default	BSCMR015	BSCMR128	B_B	erotic	-0.16815503578774293	-0.1697674041663214
Default	BSCMR015	BSCMR128	B_B	horror	0.3246628727431475	0.33685062820130085
Default	BSCMR015	BSCMR128	B_B	neutral	-0.09459483507968756	-0.09487851029715783
Default	BSCMR015	BSCMR129	B_B	erotic	-0.05599350558748164	-0.056052134219663555
Default	BSCMR015	BSCMR129	B_B	horror	0.32173043757836767	0.3335761504970811
Default	BSCMR015	BSCMR129	B_B	neutral	-0.3337064663815111	-0.34699342372898623
Default	BSCMR015	BSCMR130	B_B	erotic	-0.08787410007984325	-0.0881013375885854
Default	BSCMR015	BSCMR130	B_B	horror	-0.21906200547779495	-0.2226706198861544
Default	BSCMR015	BSCMR130	B_B	neutral	0.2603465954375069	0.2664801667991694
Default	BSCMR015	BSCMR131	B_B	erotic	0.02705990054028749	0.027066508208006147
Default	BSCMR015	BSCMR131	B_B	horror	0.18679096248990198	0.18901003907846442
Default	BSCMR015	BSCMR131	B_B	neutral	-0.4266288314319952	-0.4557681044406773
Default	BSCMR015	BSCMR132	B_B	erotic	-0.07219423246002989	-0.07232005177754405
Default	BSCMR015	BSCMR132	B_B	horror	0.08679351047382178	0.08701244266098829
Default	BSCMR015	BSCMR132	B_B	neutral	-0.10521887490020827	-0.10560976788210893
Default	BSCMR015	BSCMR135	B_B	erotic	-0.08204409767520865	-0.0822289307498471
Default	BSCMR015	BSCMR135	B_B	horror	0.0668319549428493	0.06693172432172587
Default	BSCMR015	BSCMR135	B_B	neutral	-0.037965211247600536	-0.03798346751617035
Default	BSCMR015	BSCMR136	B_B	erotic	-0.13132356688590627	-0.13208640620760678
Default	BSCMR015	BSCMR136	B_B	horror	0.21013733770258858	0.213315024614175
Default	BSCMR015	BSCMR136	B_B	neutral	-0.25099626095296085	-0.25647577302950475
Default	BSCMR015	BSCMR137	B_B	erotic	0.3239908748426532	0.3360996348275374
Default	BSCMR015	BSCMR137	B_B	horror	-0.03983436457336397	-0.03985545406813795
Default	BSCMR015	BSCMR137	B_B	neutral	0.06779664996782633	0.06790081056163877
Default	BSCMR015	BSCMR138	B_B	erotic	-0.15152857314536153	-0.15270456179224617
Default	BSCMR015	BSCMR138	B_B	horror	0.2977857880263326	0.30708817428370777
Default	BSCMR015	BSCMR138	B_B	neutral	-0.21772707271467495	-0.22126882670047004
Default	BSCMR015	BSCMR139	B_B	erotic	-0.1815412539948318	-0.18357600952596512
Default	BSCMR015	BSCMR139	B_B	horror	-0.08959739241637821	-0.08983830732506709
Default	BSCMR015	BSCMR139	B_B	neutral	-0.08665354428101334	-0.08687141580919278
Default	BSCMR015	BSCMR140	B_B	erotic	-0.4283763539448864	-0.4579064239860593
Default	BSCMR015	BSCMR140	B_B	horror	0.16569305802196582	0.1672348590559213
Default	BSCMR015	BSCMR140	B_B	neutral	0.22957547701074787	0.23374127833530328
Default	BSCMR015	BSCMR141	B_B	erotic	0.11189527756996859	0.11236581441265105
Default	BSCMR015	BSCMR141	B_B	horror	0.06889207862708233	0.06900138004036652
Default	BSCMR015	BSCMR141	B_B	neutral	0.2790834643708684	0.2866878441723242
Default	BSCMR015	BSCMR143	B_B	erotic	0.2573366032937599	0.2632540232110508
Default	BSCMR015	BSCMR143	B_B	horror	0.0014283713646797676	0.0014283723360900187
Default	BSCMR015	BSCMR143	B_B	neutral	-0.027873940647829283	-0.02788116296206343
Default	BSCMR015	BSCMR144	B_B	erotic	-0.019198041366618096	-0.019200400462370898
Default	BSCMR015	BSCMR144	B_B	horror	0.3243475281378996	0.3364981682848476
Default	BSCMR015	BSCMR144	B_B	neutral	0.135892489609928	0.1367383804949543
Default	BSCMR015	BSCMR145	B_B	erotic	-0.01283029681586091	-0.012831000911661027
Default	BSCMR015	BSCMR145	B_B	horror	0.13523355731304143	0.13606711204795618
Default	BSCMR015	BSCMR145	B_B	neutral	0.0935383132317211	0.0938125562302172
Default	BSCMR015	BSCMR146	B_B	erotic	-0.10418320825815555	-0.1045626220065874
Default	BSCMR015	BSCMR146	B_B	horror	0.33987484562370723	0.3539510224542441
Default	BSCMR015	BSCMR146	B_B	neutral	-0.14089568693468174	-0.14183928655574235
Default	BSCMR015	BSCMR148	B_B	erotic	-0.06775183574018663	-0.06785578953675706
Default	BSCMR015	BSCMR148	B_B	horror	0.014693313758356757	0.014694371292176045
Default	BSCMR015	BSCMR148	B_B	neutral	0.1350489057948869	0.1358790254754775
Default	BSCMR017	BSCMR018	B_B	erotic	0.059240336902838954	0.05930978288255662
Default	BSCMR017	BSCMR018	B_B	horror	-0.30499249606707757	-0.31501496353389946
Default	BSCMR017	BSCMR018	B_B	neutral	-0.3017422730284112	-0.31143529261562475
Default	BSCMR017	BSCMR019	B_B	erotic	-0.04512148027888341	-0.04515213940208281
Default	BSCMR017	BSCMR019	B_B	horror	0.037674862436837576	0.037692702806542466
Default	BSCMR017	BSCMR019	B_B	neutral	0.2788174371694034	0.28639936981098957
Default	BSCMR017	BSCMR040	B_B	erotic	-0.10216483834521035	-0.10252253489058535
Default	BSCMR017	BSCMR040	B_B	horror	-0.18232873870786262	-0.18439045263295972
Default	BSCMR017	BSCMR040	B_B	neutral	-0.12684720212199474	-0.12753417940572492
Default	BSCMR017	BSCMR041	B_B	erotic	0.04568979875140764	0.04572163199705597
Default	BSCMR017	BSCMR041	B_B	horror	-0.04018195167187719	-0.04020359842839473
Default	BSCMR017	BSCMR041	B_B	neutral	-0.17922439091032635	-0.181181223776883
Default	BSCMR017	BSCMR042	B_B	erotic	-0.1163717596605314	-0.11690138693138813
Default	BSCMR017	BSCMR042	B_B	horror	-0.006381668784394993	-0.006381755419147261
Default	BSCMR017	BSCMR042	B_B	neutral	0.0855991765074002	0.08580916844892177
Default	BSCMR017	BSCMR051	B_B	erotic	-0.15854018159445815	-0.15988888244981442
Default	BSCMR017	BSCMR051	B_B	horror	0.3446550894053662	0.35936557097269306
Default	BSCMR017	BSCMR051	B_B	neutral	0.2676509863254536	0.2743318273820162
Default	BSCMR017	BSCMR063	B_B	erotic	-0.007453623300988568	-0.007453761337998327
Default	BSCMR017	BSCMR063	B_B	horror	0.029076710395957703	0.029084908906153208
Default	BSCMR017	BSCMR063	B_B	neutral	0.48030615189365944	0.5233821601014886
Default	BSCMR017	BSCMR066	B_B	erotic	-0.12998430527081264	-0.13072388553226966
Default	BSCMR017	BSCMR066	B_B	horror	0.02534265970696234	0.025348087243071513
Default	BSCMR017	BSCMR066	B_B	neutral	-0.08351099400480587	-0.08370594805451403
Default	BSCMR017	BSCMR069	B_B	erotic	0.041437440919149984	0.041461182261451734
Default	BSCMR017	BSCMR069	B_B	horror	0.20261664446866093	0.20545971880387784
Default	BSCMR017	BSCMR069	B_B	neutral	0.05665674610315732	0.056717485600470297
Default	BSCMR017	BSCMR072	B_B	erotic	0.37446498404789297	0.3936062613955705
Default	BSCMR017	BSCMR072	B_B	horror	0.21935369432712523	0.22297703250207615
Default	BSCMR017	BSCMR072	B_B	neutral	0.0611371838380946	0.061213527065990966
Default	BSCMR017	BSCMR077	B_B	erotic	-0.13823734342583696	-0.13912813123826429
Default	BSCMR017	BSCMR077	B_B	horror	0.10160256057598047	0.10195435927915422
Default	BSCMR017	BSCMR077	B_B	neutral	0.07244978087634553	0.07257694386231012
Default	BSCMR017	BSCMR082	B_B	erotic	0.08477439094277442	0.08497835378987169
Default	BSCMR017	BSCMR082	B_B	horror	-0.05867549400118887	-0.058742969702724385
Default	BSCMR017	BSCMR082	B_B	neutral	-0.04322883047773451	-0.04325578840698607
Default	BSCMR017	BSCMR083	B_B	erotic	0.11318915086032409	0.11367628600070104
Default	BSCMR017	BSCMR083	B_B	horror	0.05010886728679786	0.05015087001164706
Default	BSCMR017	BSCMR083	B_B	neutral	0.11732342356258695	0.1178662241802714
Default	BSCMR017	BSCMR085	B_B	erotic	-0.03506016342359373	-0.03507453952149425
Default	BSCMR017	BSCMR085	B_B	horror	-0.32422913115478985	-0.3363658570674408
Default	BSCMR017	BSCMR085	B_B	neutral	0.4149207812280903	0.44154078437217104
Default	BSCMR017	BSCMR086	B_B	erotic	-0.0777235118441906	-0.07788058937823522
Default	BSCMR017	BSCMR086	B_B	horror	-0.10403522764593424	-0.10441301989732168
Default	BSCMR017	BSCMR086	B_B	neutral	-0.0607029611694101	-0.06077768687617072
Default	BSCMR017	BSCMR122	B_B	erotic	0.060694842022090155	0.060769537704395464
Default	BSCMR017	BSCMR122	B_B	horror	0.2319485913155796	0.23624787304800066
Default	BSCMR017	BSCMR122	B_B	neutral	0.045223812653699715	0.045254681020132644
Default	BSCMR017	BSCMR125	B_B	erotic	-0.18917392005202913	-0.19148029022945628
Default	BSCMR017	BSCMR125	B_B	horror	0.185941171537535	0.18812967084217336
Default	BSCMR017	BSCMR125	B_B	neutral	-0.12668321448834885	-0.12736751354834647
Default	BSCMR017	BSCMR126	B_B	erotic	-0.11025385868493454	-0.11070389105724653
Default	BSCMR017	BSCMR126	B_B	horror	-0.24827632998035598	-0.25357507316693967
Default	BSCMR017	BSCMR126	B_B	neutral	0.2146765222613634	0.21806868852479455
Default	BSCMR017	BSCMR127	B_B	erotic	-0.005073858818374164	-0.0050739023595937766
Default	BSCMR017	BSCMR127	B_B	horror	-0.01724272048161984	-0.017244429605692738
Default	BSCMR017	BSCMR127	B_B	neutral	-0.05297871621237875	-0.05302836575589672
Default	BSCMR017	BSCMR128	B_B	erotic	-0.23399397578138453	-0.23841064418292574
Default	BSCMR017	BSCMR128	B_B	horror	-0.14338462607061847	-0.14437955015001921
Default	BSCMR017	BSCMR128	B_B	neutral	0.3518877142662434	0.3675966198907173
Default	BSCMR017	BSCMR129	B_B	erotic	0.14508147015630457	0.14611244438392726
Default	BSCMR017	BSCMR129	B_B	horror	-0.21760789476583173	-0.22114372136926325
Default	BSCMR017	BSCMR129	B_B	neutral	-0.09311281510368329	-0.09338331958988086
Default	BSCMR017	BSCMR130	B_B	erotic	-0.05184482201059419	-0.051891348050653624
